stock_code,Average MAPE of val data_set,Average MAPE of test data_set,Iteration_number,Training data_set size,Validation data_set size,testing data_set size,model_name,(data with sma5, ema5, ema20, ema50, ema_20_50_gc)
000630.SZ,2.8935258209705355,2.637623929977417,10,3497,999,500,simple_stacked_lstm_stock_1
000651.SZ,11.202449607849122,7.296006393432617,10,3497,999,500,simple_stacked_lstm_stock_1
000656.SZ,9.967080354690552,8.300589346885682,10,3332,952,476,simple_stacked_lstm_stock_1
000661.SZ,28.652138710021973,45.01319847106934,10,3497,999,500,simple_stacked_lstm_stock_1
000671.SZ,4.660627102851867,5.182729136943817,10,3468,991,496,simple_stacked_lstm_stock_1
000686.SZ,6.322484409809112,5.756972485780716,10,3495,998,500,simple_stacked_lstm_stock_1
000703.SZ,30.278678512573244,87.9813247680664,10,3497,999,500,simple_stacked_lstm_stock_1
000708.SZ,7.169062280654908,9.094058847427368,10,3497,999,500,simple_stacked_lstm_stock_1
000709.SZ,9.715600442886352,4.17096631526947,10,3497,999,500,simple_stacked_lstm_stock_1
000712.SZ,46.316717529296874,92.08705673217773,10,3414,976,488,simple_stacked_lstm_stock_1
000718.SZ,7.062193202972412,39.96788487434387,10,3392,970,485,simple_stacked_lstm_stock_1
000723.SZ,37.72148504257202,250.79523277282715,10,3273,936,468,simple_stacked_lstm_stock_1
000725.SZ,14.700292062759399,52.38917140960693,10,3497,999,500,simple_stacked_lstm_stock_1
000728.SZ,189.55535430908202,18.176060295104982,10,3450,986,493,simple_stacked_lstm_stock_1
000729.SZ,2.8154950380325316,3.3526433229446413,10,3497,999,500,simple_stacked_lstm_stock_1
000738.SZ,5.480323362350464,3.674904298782349,10,3497,999,500,simple_stacked_lstm_stock_1
000750.SZ,4.032465136051178,2.417185437679291,10,2825,808,404,simple_stacked_lstm_stock_1
000768.SZ,5.518499588966369,3.377121353149414,10,3497,999,500,simple_stacked_lstm_stock_1
000776.SZ,89.81753215789794,166.65041961669922,10,3020,863,432,simple_stacked_lstm_stock_1
000778.SZ,4.245510196685791,3.5304209113121034,10,3497,999,500,simple_stacked_lstm_stock_1
000783.SZ,74.00060920715332,8.985762286186219,10,3460,988,495,simple_stacked_lstm_stock_1
000786.SZ,73.6212818145752,21.230294036865235,10,3497,999,500,simple_stacked_lstm_stock_1
000792.SZ,6.0190825939178465,199.0994686126709,10,3252,929,465,simple_stacked_lstm_stock_1
000793.SZ,4.743438625335694,3.3776973485946655,10,3329,951,476,simple_stacked_lstm_stock_1
000800.SZ,59.53216323852539,70.1424934387207,10,3497,999,500,simple_stacked_lstm_stock_1
000825.SZ,10.22731704711914,29.82330188751221,10,3497,999,500,simple_stacked_lstm_stock_1
000826.SZ,5.571561288833618,2.8917381942272185,10,3439,983,492,simple_stacked_lstm_stock_1
000831.SZ,30.96561641693115,6.872444677352905,10,3299,942,472,simple_stacked_lstm_stock_1
000839.SZ,21.170752620697023,23.01624231338501,10,3497,999,500,simple_stacked_lstm_stock_1
000858.SZ,44.51420440673828,87.09514846801758,10,3497,999,500,simple_stacked_lstm_stock_1
000860.SZ,28.54175910949707,33.58845596313476,10,3497,999,500,simple_stacked_lstm_stock_1
000876.SZ,13.962258625030518,25.16005229949951,10,3497,999,500,simple_stacked_lstm_stock_1
000877.SZ,60.03390121459961,101.30750885009766,10,3497,999,500,simple_stacked_lstm_stock_1
000883.SZ,3.621396243572235,8.523247909545898,10,3475,993,497,simple_stacked_lstm_stock_1
